StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H244;אׇזְנִי;ʼOznîy;Ozni," an Israelite"," also an Oznite (collectively)"," his descendant;Ozni"," egy Izraelita"," továbbá az Ozni-nemzetség (együttesen)"," annak leszármazottja."
H245;אֲזַנְיָה;ʼĂzanyâh;Azanjah," an Israelite;Azanjah"," egy Izraelita."
H246;אֲזִקִּים;ʼăziqqîym;manacles;bilincsek," kötelek"," megkötöző eszközök"
H247;אָזַר;ʼâzar;to belt;övvel körülvenni," megövezni."
H248;אֶזְרוֹעַ;ʼezrôwaʻ;the arm;kar
H249;אֶזְרָח;ʼezrâch;a spontaneous growth," i.e. native (tree or persons);spontán sarjadás"," vagyis őshonos (fa vagy személy)"
H250;אֶזְרָחִי;ʼEzrâchîy;an Ezrachite or descendant of Zerach;ezráhita," vagy Zerah leszármazottja."
H251;אָח;ʼâch;a brother (used in the widest sense of literal relationship and metaphorical affinity or resemblance (like father));bátyám," testvér"," rokon"," hasonló természetű"
H252;אַח;ʼach;{a brother (used in the widest sense of literal relationship and metaphorical affinity or resemblance)};atya," testvér"," rokon"," hasonló"
H253;אָח;ʼâch;Oh! (expressive of grief or surprise);Ó! (fájdalom vagy meglepetés kifejezésére)
H254;אָח;ʼâch;a fire-pot or chafing dish;tűzcsészény," izzó üst"," vagy tűzrakó edény"
H255;אֹחַ;ʼôach;a howler or lonesome wild animal;vadszamár," jajgató vadállat."
H256;אַחְאָב;ʼAchʼâb;Achab," the name of a king of Israel and of a prophet at Babylon;Acháb"," Izrael egyik királyának és egy babiloni prófétának neve."
H257;אַחְבָן;ʼAchbân;Achban," an Israelite;Achbán"," egy Izraelita."
H258;אָחַד;ʼâchad;to unify," i.e. (figuratively) collect (one's thoughts);egyesíteni"," összegyűjteni (pl. gondolatokat)"
H259;אֶחָד;ʼechâd;properly," united"," i.e. one"," or (as an ordinal) first;egy"," egyes"," első."
H260;אָחוּ;ʼâchûw;a bulrush or any marshy grass (particularly that along the Nile);sás," nád"," mocsári fű"," különösen a Nílus mentén növő."
H261;אֵחוּד;ʼÊchûwd;Echud," the name of three Israelites;Ekhúd"," három izraelita neve."
H262;אַחְוָה;ʼachvâh;an utterance;kijelentés," mondás"," szóvétel"
H263;אַחֲוָה;ʼachăvâh;solution (of riddles);rejtvény megfejtése," találmányosság"," okosság"
H264;אַחֲוָה;ʼachăvâh;fraternity;testvériség," barátság"," közösség"
H265;אֲחוֹחַ;ʼĂchôwach;Achoach," an Israelite;Ahohach"," egy Izraelita."
H266;אֲחוֹחִי;ʼĂchôwchîy;an Achochite or descendant of Achoach;ahohita vagy Ahóah utódja.
H267;אֲחוּמַי;ʼĂchûwmay;Achumai," an Israelite;Achumai"," egy Izraelita."
H268;אָחוֹר;ʼâchôwr;the hinder part," hence (adverb) behind"," backward"," also (as facing north) the West;a hátulsó rész"," hátul"," visszafelé"," nyugat felé is."
H269;אָחוֹת;ʼâchôwth;a sister (used very widely (like brother)," literally and figuratively);nővér (szó szerint és átvitt értelemben is"," széles körben használt"," mint a testvér)"
H270;אָחַז;ʼâchaz;to seize (often with the accessory idea of holding in possession);megragad," elfog"," hatalmába kerít"," tart"," birtokol (gyakran a birtoklás gondolatával)"
H271;אָחָז;ʼÂchâz;Achaz," the name of a Jewish king and of an Israelite;Acház"," Júda királyának neve"," és egy izraelita férfinéve is."
H272;אֲחֻזָּה;ʼăchuzzâh;something seized," i.e. a possession (especially of land);foglalvány"," elfoglalt birtok"," lefoglalt terület."
H273;אַחְזַי;ʼAchzay;Achzai," an Israelite;Achzai"," egy Izraelita."
H274;אֲחַזְיָה;ʼĂchazyâh;Achazjah," the name of a Jewish and an Israelite king;Acházjá"," egy zsidó és izraeli király neve."
H275;אֲחֻזָּם;ʼĂchuzzâm;Achuzzam," an Israelite;Achuzzám"," egy Izraelita."
H276;אֲחֻזַּת;ʼĂchuzzath;Achuzzath," a Philistine;A fülestinek."
H277;אֲחִי;ʼĂchîy;Achi," the name of two Israelites;fivérem"," két izraelita neve."
H278;אֵחִי;ʼÊchîy;Echi," an Israelite;Éhi"," egy Izraelita."
H279;אֲחִיאָם;ʼĂchîyʼâm;Achiam," an Israelite;Achjám"," egy Izraelita."
H280;אֲחִידָה;ʼăchîydâh;an enigma;rejtvény," titokzatosság"," érthetetlenség"
H281;אֲחִיָּה;ʼĂchîyâh;Achijah," the name of nine Israelites;Achijá"," kilenc izraelita neve."
H282;אֲחִיהוּד;ʼĂchîyhûwd;Achihud," an Israelite;Achihud"," egy Izraelita."
H283;אַחְיוֹ;ʼAchyôw;Achio," the name of three Israelites;Achjó"," három izraelita neve."
H284;אֲחִיחֻד;ʼĂchîychud;Achichud," an Israelite;Achihud"," egy Izraelita."
H285;אֲחִיטוּב;ʼĂchîyṭûwb;Achitub," the name of several priests;Achitúb"," több pap neve."
H286;אֲחִילוּד;ʼĂchîylûwd;Achilud," an Israelite;Achilúd"," egy Izraelita."
H287;אֲחִימוֹת;ʼĂchîymôwth;Achimoth," an Israelite;Achimót"," egy Izraelita."
H288;אֲחִימֶלֶךְ;ʼĂchîymelek;Achimelek," the name of an Israelite and of a Hittite;Achimelek"," egy izraelita és egy hettita neve."
H289;אֲחִימַן;ʼĂchîyman;Achiman," the name of an Anakite and of an Israelite;Achiman"," egy anakita és egy izraelita neve."
H290;אֲחִימַעַץ;ʼĂchîymaʻats;Achimaats," the name of three Israelites;Achimaac"," három izraelita neve."
H291;אַחְיָן;ʼAchyân;Achjan," an Israelite;achján"," egy Izraelita."
H292;אֲחִינָדָב;ʼĂchîynâdâb;Achinadab," an Israelite;Akhinádáb"," egy Izraelita."
H293;אֲחִינֹעַם;ʼĂchîynôʻam;Achinoam," the name of two Israelitesses;Akhinoám"," két izraelita nő neve."
H294;אֲחִיסָמָךְ;ʼĂchîyçâmâk;Achisamak," an Israelite;Achisámák"," egy Izraelita."
H295;אֲחִיעֶזֶר;ʼĂchîyʻezer;Achiezer," the name of two Israelites;Achiezer"," két izraelita neve."
H296;אֲחִיקָם;ʼĂchîyqâm;Achikam," an Israelite;Achikám"," egy Izraelita."
H297;אֲחִירָם;ʼĂchîyrâm;Achiram," an Israelite;Achirámnak"," egy Izraelita férfinak."
H298;אֲחִירָמִי;ʼĂchîyrâmîy;an Achiramite or descendant (collectively) of Achiram;Achirámi," vagy Achirámtól származó (kollektíven) személy."
H299;אֲחִירַע;ʼĂchîyraʻ;Achira," an Israelite;Achirá"," egy Izraelita."
H300;אֲחִישַׁחַר;ʼĂchîyshachar;Achishachar," an Israelite;Achisár"," egy Izraelita."
H301;אֲחִישָׁר;ʼĂchîyshâr;Achishar," an Israelite;Achisár"," egy Izraelita."
H302;אֲחִיתֹפֶל;ʼĂchîythôphel;Achithophel," an Israelite;Achitófel"," egy Izraelita."
H303;אַחְלָב;ʼAchlâb;Achlab," a place in Palestine;Akhláb"," egy hely Palesztinában."
H304;אַחְלַי;ʼAchlay;Achlai," the name of an Israelitess and of an Israelite;Ahla"," egy Izraelitasszony és egy Izraelita neve."
H305;אַחֲלַי;ʼachălay;would that!;Bárcsak!
H306;אַחְלָמָה;ʼachlâmâh;a gem," probably the amethyst;valamilyen drágakő"," valószínűleg az ametiszt."
H307;אַחְמְתָא;ʼAchmᵉthâʼ;Achmetha (i.e. Ecbatana)," the summer capital of Persia;Achmetha"," azaz Ekbatána"," Perzsia nyári fővárosa."
H308;אֲחַסְבַּי;ʼĂchaçbay;Achasbai," an Israelite;Achásbáj"," egy Izraelita."
H309;אָחַר;ʼâchar;to loiter (i.e. be behind)," by implication to procrastinate;lassítani"," késlekedni"," hátramaradni"
H310;אַחַר;ʼachar;properly," the hind part"," generally used as an adverb or conjunction"," after (in various senses);utána"," követően"," azután"," a nyomában"," hátul"," mögött."
H311;אַחַר;ʼachar;after;után," a következményben"," -ként"," -mögött."
H312;אַחֵר;ʼachêr;properly," hinder"," generally"," next"," other"," etc.;más"," utána"," következő"," utóbb"," egyéb"," másféle."
H313;אַחֵר;ʼAchêr;Acher," an Israelite;más"," egy Izraelita"
H314;אַחֲרוֹן;ʼachărôwn;hinder," generally"," late or last"," specifically (as facing the east) western;utolsó"," hátsó"," késői"," nyugati"
H315;אַחְרַח;ʼAchrach;Achrach," an Israelite;Achráh"," egy Izraelita."
H316;אֲחַרְחֵל;ʼĂcharchêl;Acharchel," an Israelite;Aharhel"," egy Izraelita."
H317;אׇחֳרִי;ʼochŏrîy;other;más," utána való"," másik"," egyéb."
H318;אׇחֳרֵין;ʼochŏrêyn;last;utolsó
H319;אַחֲרִית;ʼachărîyth;the last or end," hence"," the future"," also posterity;utolsó"," vég"," jövő"," utókor"
H320;אַחֲרִית;ʼachărîyth;later;utolsó," végül"," utána"," később"
H321;אׇחֳרָן;ʼochŏrân;other;másik," utóbbi"," egyéb"
H322;אֲחֹרַנִּית;ʼăchôrannîyth;backwards;hátrafelé," hátra"," -felé"," -felől"
H323;אֲחַשְׁדַּרְפַּן;ʼăchashdarpan;a satrap or governorof amain province (of Persia);egy tartomány kormányzója vagy helytartója (Perzsiában)
H324;אֲחַשְׁדַּרְפַּן;ʼăchashdarpan;{a satrap or governorof amain province (of Persia)};egy főtartomány (Perzsiában) kormányzója," satrapa."
H325;אֲחַשְׁוֵרוֹשׁ;ʼĂchashvêrôwsh;Achashverosh (i.e. Ahasuerus or Artaxerxes," but in this case Xerxes)"," the title (rather than name) of a Persian king;Achásveros"," perzsa király címzete (nem név)"," Xerxész."
H326;אֲחַשְׁתָּרִי;ʼăchashtârîy;an achastarite (i.e. courier)," the designation (rather than name) of an Israelite;egy futár"," egy izraeli hírnök megnevezése (nem névként értendő)"
H327;אֲחַשְׁתָּרָן;ʼăchashtârân;a mule;szamár," öszvér"
H328;אַט;ʼaṭ;(as a noun) a necromancer (from their soft incantations)," (as an adverb) gently;bábvész vagy kíméletesen"
H329;אָטָד;ʼâṭâd;a thorn-tree (especially the buckthorn);tüskebokor (különösen a galagony)
H330;אֵטוּן;ʼêṭûwn;properly," twisted (yarn)"," i.e. tapestry;szövés"," kárpit"," szövet."
H331;אָטַם;ʼâṭam;to close (the lips or ears)," by analology to contract (a window by bevelled jambs);lezárni (ajkakat vagy füleket)"," illetve (átvitt értelemben) összehúzni (ablakokat ferde párkányokkal)"
H332;אָטַר;ʼâṭar;to close up;lezárni," befedni"," elzárkózni."
H333;אָטֵר;ʼÂṭêr;Ater," the name of three Israelites;Áter"," három izraelita neve."
H334;אִטֵּר;ʼiṭṭêr;shut up," i.e. impeded (as to the use of the right hand);lezárkózott"," bénított (a jobb kéz használatában akadályozott)"
H335;אַי;ʼay;where? hence how?;hol? innen? avagy hogyan?
H336;אִי;ʼîy;not;nem
H337;אִי;ʼîy;alas!;Jaj!
H338;אִי;ʼîy;a howler (used only in the plural)," i.e. any solitary wild creature;vadon élő"," egyedül vándorló állat"," kígyó vagy más vadállat."
H339;אִי;ʼîy;properly," a habitable spot (as desirable)"," dry land"," a coast"," an island;lakható hely"," szárazföld"," partvidék"," sziget."
H340;אָיַב;ʼâyab;to hate (as one of an opposite tribe or party)," hence to be hostile;gyűlölni"," ellenségeskedni"," viszálykodni"
H341;אֹיֵב;ʼôyêb;hating," an adversary;ellenség"," gyűlölő"," ellenségeskedő"
H342;אֵיבָה;ʼêybâh;hostility;ellenségeskedés," gyűlölet"," viszálykodás"
H343;אֵיד;ʼêyd;oppression," by implication misfortune"," ruin;nyomorúság"," elnyomás"," romlás"," csapás."
H344;אַיָּה;ʼayâh;the screamer," i.e. a hawk;sikolyzó madár"," azaz sólyom."
H345;אַיָּה;ʼAyâh;Ajah," the name of two Israelites;Ajá"," két izraelita neve."
H346;אַיֵּה;ʼayêh;where?;Hol?
H347;אִיּוֹב;ʼÎyôwb;Ijob," the patriarch famous for his patience;Jób"," a híres türelmű patriárka."
H348;אִיזֶבֶל;ʼÎyzebel;Izebel," the wife of king Ahab;Izebel"," Áhab király felesége."
H349;אֵיךְ;ʼêyk;how? or how!," also where;Hogy? Vagy: hol?"
H350;אִי־כָבוֹד;ʼÎy-kâbôwd;Ikabod," a son of Phineas;Nincs dicsőség"," egy Fineás fia."
H351;אֵיכֹה;ʼêykôh;where;Hol?
H352;אַיִל;ʼayil;properly," strength"," hence"," anything strong"," specifically a chief (politically)"," also a ram (from his strength)"," a pilaster (as a strong support)"," an oak or other strong tree;erő"," hatalom"," fő"," vezér"," kos"," oszlop"," tölgy"," erős fa"
H353;אֱיָל;ʼĕyâl;strength;erő," hatalom"," bárdolat"," erejűség"," erősség."
H354;אַיָּל;ʼayâl;a stag or male deer;szarvas," bak"," hím szarvas"
H355;אַיָּלָה;ʼayâlâh;a doe or female deer;szarvastehen," nőstény szarvas"
H356;אֵילוֹן;ʼÊylôwn;Elon," the name of a place in Palestine"," and also of one Hittite"," two Israelites;Elón"," egy hely Palesztinában"," és egy Hettita"," továbbá két Izraelita neve."
H357;אַיָּלוֹן;ʼAyâlôwn;Ajalon," the name of five places in Palestine;Ajálon"," Palesztinában található öt hely neve."
H358;אֵילוֹן בֵּית חָנָן;ʼÊylôwn Bêyth Chânân;Elon of Beth-chanan," a place in Palestine;Elon"," a Beth-hanani helység Palesztinában."
H359;אֵילוֹת;ʼÊylôwth;Eloth or Elath," a place on the Red Sea;Elót vagy Elát"," a Vörös-tenger partján fekvő hely."
H360;אֱיָלוּת;ʼĕyâlûwth;power," by implication"," protection;erő"," védelem"," hatalom"," menedék"
H361;אֵילָם;ʼêylâm;a pillar-space (or colonnade)," i.e. a pale (or portico);oszlopcsarnok"," vagy fedett oszlopsor"," tornác"
H362;אֵילִם;ʼÊylim;Elim," a place in the Desert;Elim"," a hely a pusztában."
H363;אִילָן;ʼîylân;a tree;fa
H364;אֵיל פָּארָן;ʼÊyl Pâʼrân;El-Paran," a portion of the district of Paran;El-Párán"," Párán vidékének része."
H365;אַיֶּלֶת;ʼayeleth;a doe;szarvasborjú
H366;אָיֹם;ʼâyôm;frightful;félelemgerjesztő," borzasztó"," rettenetes."
H367;אֵימָה;ʼêymâh;fright," concrete"," an idol (as a bugbear);félelem"," rettegés"," bálvány"," istenképmás (mint a babona tárgya)"
H368;אֵימִים;ʼÊymîym;Emim," an early Canaanitish (or Maobitish) tribe;Emim"," egy ősi kánaánita (vagy móábi) törzs."
H369;אַיִן;ʼayin;a non-entity," generally used as a negative particle;semmi"," általában tagadó részecske."
H370;אַיִן;ʼayin;where? (only in connection with prepositional prefix," whence);honnan"
H371;אִין;ʼîyn;is it not?;nem az?
H372;אִיעֶזֵר;ʼÎyʻezêr;Iezer," an Israelite;Iezer"," egy Izraelita."
H373;אִיעֶזְרִי;ʼÎyʻezrîy;an Iezrite or descendant of Iezer;Iezéri vagy Iezer fia," Iezer utóda."
H374;אֵיפָה;ʼêyphâh;an ephah or measure for grain," hence"," a measure in general;épa"," mérték"," gabonamérő"," általában mérték"
H375;אֵיפֹה;ʼêyphôh;what place?," also (of time) when?"," or (of means) how?;hol"," mikor"," vagy hogyan?"
H376;אִישׁ;ʼîysh;a man as an individual or a male person," often used as an adjunct to a more definite term (and in such cases frequently not expressed in translation);ember"," férfi"," valaki"," néha mellérendelő szóként használva"," melyet a fordításban nem fejezünk ki."
H377;אִישׁ;ʼîysh;to be a man," i.e. act in amanly way;ember lenni"," emberként cselekedni"," férfiúként viselkedni."
H378;אִישׁ־בֹּשֶׁת;ʼÎysh-Bôsheth;Ish-Bosheth," a son of King Saul;Izboset"," Saul király fia."
H379;אִישְׁהוֹד;ʼÎyshᵉhôwd;Ishod," an Israelite;Izraelita férfiú."
H380;אִישׁוֹן;ʼîyshôwn;the little man of the eye," the pupil or ball"," hence"," the middle (of night);szemgolyó"," a szem pupillája"," vagy a középéjszaka közepe"
H381;אִישׁ־חַיִל;ʼÎysh-Chayil;Ishchail (or Ish-chai)," an Israelite;erős ember"," hatalmas férfi"," Izraelita"
H382;אִישׁ־טוֹב;ʼÎysh-Ṭôwb;Ish-Tob," a place in Palestine;Jó ember földje"," egy hely Palesztinában."
H383;אִיתַי;ʼîythay;properly," entity"," used only as aparticle of affirmation"," there is;valóban"," bizony"," igen"
H384;אִיתִיאֵל;ʼÎythîyʼêl;Ithiel," the name of an Israelite"," also of a symbolical person;Itiél"," egy izraelita neve"," továbbá egy szimbolikus személy neve."
H385;אִיתָמָר;ʼÎythâmâr;Ithamar," a son of Aaron;Itámár"," Áron fia."
H386;אֵיתָן;ʼêythân;permanence," hence (concrete) permanent"," specifically a chieftain;erősség"," tartósság"," szilárdság"," illetve (személynévként) vezér"," főnök."
H387;אֵיתָן;ʼÊythân;Ethan," the name of four Israelites;""erős"," szilárd; Étan"," négy izraelita neve."""
H388;אֵיתָנִים;ʼÊythânîym;Ethanim," the name of a month;etáni"," egy hónap neve."
H389;אַךְ;ʼak;a particle of affirmation," surely"," hence (by limitation) only;bizony"," de"," csak"," azonban"
H390;אַכַּד;ʼAkkad;Accad," a place in Babylon;Akkád"," egy hely Babiloniában."
H391;אַכְזָב;ʼakzâb;falsehood," by implication treachery;hamisság"," csalárdság"," árulás."
H392;אַכְזִיב;ʼAkzîyb;Akzib," the name of two places in Palestine;Akzíb"," Palesztinában található két hely neve."
H393;אַכְזָר;ʼakzâr;violent," by implication deadly"," also (in a good sense) brave;erőszakos"," erőszakossággal"," halálos"," bátorság"," vitézs."
H394;אַכְזָרִי;ʼakzârîy;terrible;szörnyű," kegyetlen"," rettenetes."
H395;אַכְזְרִיּוּת;ʼakzᵉrîyûwth;fierceness;szívtelenség," kegyetlenség"," vadállatias düh"," erőszakosság."
H396;אֲכִילָה;ʼăkîylâh;something eatable," i.e. food;valami ehető"," azaz étel"
H397;אֲכִישׁ;ʼĂkîysh;Akish," a Philistine king;Akis"," a palesztin király."
H398;אָכַל;ʼâkal;to eat (literally or figuratively);enni (szó szerint vagy átvitt értelemben)
H399;אֲכַל;ʼăkal;{to eat (literally or figuratively)};enni (szó szerint vagy átvitt értelemben)
H400;אֹכֶל;ʼôkel;food;élelem," táplálék"," étel"
H401;אֻכָל;ʼUkâl;Ucal," a fancy name;Ukhál"," egy díszes név."
H402;אׇכְלָה;ʼoklâh;food;élelem," táplálék"," étel."
H403;אָכֵן;ʼâkên;firmly," figuratively"," surely"," also (advers.) but;bizony"," valójában"," de"," pedig"," igazán"," tényleg"
H404;אָכַף;ʼâkaph;to urge;ösztönöz," sürget"," biztat."
H405;אֶכֶף;ʼekeph;a load," by implication"," a stroke (others dignity);terhelés"," nyomás"," esetleg méltóság."
