StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H6504;פָּרַד;pârad;"to break through, i.e. spread or separate (oneself)";
H6505;פֶּרֶד;pered;"a mule (perhaps from his lonely habits)";
H6506;פִּרְדָּה;pirdâh;"a she-mule";
H6507;פְּרֻדָה;pᵉrudâh;"something separated, i.e. a kernel";
H6508;פַּרְדֵּס;pardêç;"a park";
H6509;פָּרָה;pârâh;"to bear fruit (literally or figuratively)";
H6510;פָּרָה;pârâh;"a heifer";
H6511;פָּרָה;Pârâh;"Parah, a place in Palestine";
H6512;פֵּרָה;pêrâh;"a hole (as broken, i.e. dug)";
H6513;פֻּרָה;Purâh;"Purah, an Israelite";
H6514;פְּרוּדָא;Pᵉrûwdâʼ;"Peruda or Perida, one of 'Solomon's servants'";
H6515;פָּרוּחַ;Pârûwach;"Paruach, an Israelite";
H6516;פַּרְוַיִם;Parvayim;"Parvajim, an Oriental region";
H6517;פָּרוּר;pârûwr;"a skillet (as flat or deep)";
H6518;פָּרָז;pârâz;"decide, a chieftain";
H6519;פְּרָזָה;pᵉrâzâh;"an open country";
H6520;פְּרָזוֹן;pᵉrâzôwn;"magistracy, i.e. leadership (also concretely, chieftains)";
H6521;פְּרָזִי;pᵉrâzîy;"a rustic";
H6522;פְּרִזִּי;Pᵉrizzîy;"a Perizzite, one of the Canaanitish tribes";
H6523;פַּרְזֶל;parzel;"iron";
H6524;פָּרַח;pârach;"to break forth as a bud, i.e. bloom, generally, to spread, specifically, to fly (as extending the wings), figuratively, to flourish";
H6525;פֶּרַח;perach;"a calyx (natural or artificial), generally, bloom";
H6526;פִּרְחַח;pirchach;"progeny, i.e. a brood";
H6527;פָּרַט;pâraṭ;"to scatter words, i.e. prate (or hum)";
H6528;פֶּרֶט;pereṭ;"a stray or single berry";
H6529;פְּרִי;pᵉrîy;"fruit (literally or figuratively)";
H6530;פְּרִיץ;pᵉrîyts;"violent, i.e. a tyrant";
H6531;פֶּרֶךְ;perek;"fracture, i.e. severity";
H6532;פֹּרֶכֶת;pôreketh;"a separatrix, i.e. (the sacred) screen";
H6533;פָּרַם;pâram;"to tear";
H6534;פַּרְמַשְׁתָּא;Parmashtâʼ;"Parmashta, a son of Haman";
H6535;פַּרְנַךְ;Parnak;"Parnak, an Israelite";
H6536;פָּרַס;pâraç;"to break in pieces, i.e. (usually without violence) to split, distribute";
H6537;פְּרַס;pᵉraç;"to split up";
H6538;פֶּרֶס;pereç;"a claw, also a kind of eagle";
H6539;פָּרַס;Pâraç;"Paras (i.e. Persia), an Eastern country, including its inhabitants";
H6540;פָּרַס;Pâraç;"{Paras (i.e. Persia), an Eastern country, including its inhabitants}";
H6541;פַּרְסָה;parçâh;"a claw or split hoof";
H6542;פַּרְסִי;Parçîy;"a Parsite (i.e. Persian), or inhabitant of Peres";
H6543;פַּרְסִי;Parçîy;"{a Parsite (i.e. Persian), or inhabitant of Peres}";
H6544;פָּרַע;pâraʻ;"to loosen, by implication, to expose, dismiss, figuratively, absolve, begin";
H6545;פֶּרַע;peraʻ;"the hair (as dishevelled)";
H6546;פַּרְעָה;parʻâh;"leadership (plural concretely, leaders)";
H6547;פַּרְעֹה;Parʻôh;"Paroh, a general title of Egyptian kings";
H6548;פַּרְעֹה חׇפְרַע;Parʻôh Chophraʻ;"Paroh-Chophra, an Egyptian king";
H6549;פַּרְעֹה נְכֹה;Parʻôh Nᵉkôh;"Paroh-Nekoh (or -Neko), an Egyptian king";
H6550;פַּרְעֹשׁ;parʻôsh;"a flea (as the isolated insect)";
H6551;פַּרְעֹשׁ;Parʻôsh;"Parosh, the name of our Israelite";
H6552;פִּרְעָתוֹן;Pirʻâthôwn;"Pirathon, a place in Palestine";
H6553;פִּרְעָתוֹנִי;Pirʻâthôwnîy;"a Pirathonite or inhabitant of Pirathon";
H6554;פַּרְפַּר;Parpar;"Parpar, a river of Syria";
H6555;פָּרַץ;pârats;"to break out (in many applications, direct and indirect, literal and figurative)";
H6556;פֶּרֶץ;perets;"a break (literally or figuratively)";
H6557;פֶּרֶץ;Perets;"Perets, the name of two Israelites";
H6558;פַּרְצִי;Partsîy;"a Partsite (collectively) or descendants of Perets";
H6559;פְּרָצִים;pᵉrâtsîym;"Peratsim, a mountain in Palestine";
H6560;פֶּרֶץ עֻזָּא;Perets ʻUzzâʼ;"Perets-Uzza, a place in Palestine";
H6561;פָּרַק;pâraq;"to break off or crunch, figuratively, to deliver";
H6562;פְּרַק;pᵉraq;"to discontinue";
H6563;פֶּרֶק;pereq;"rapine, also a fork (in roads)";
H6564;פָּרָק;pârâq;"soup (as full of crumbed meat)";
H6565;פָּרַר;pârar;"to break up (usually figuratively), i.e. to violate, frustrate";
H6566;פָּרַשׂ;pâras;"to break apart, disperse, etc.";
H6567;פָּרָשׁ;pârâsh;"to separate, literally (to disperse) or figuratively (to specify), also (by implication) to wound";
H6568;פְּרַשׁ;pᵉrash;"to specify";
H6569;פֶּרֶשׁ;peresh;"excrement (as eliminated)";
H6570;פֶּרֶשׁ;Peresh;"Peresh, an Israelite";
H6571;פָּרָשׁ;pârâsh;"a steed (as stretched out to a vehicle, not single nor for mounting ), also (by implication) a driver (in a chariot), i.e. (collectively) cavalry";
H6572;פַּרְשֶׁגֶן;parshegen;"a transcript";
H6573;פַּרְשֶׁגֶן;parshegen;"{a transcript}";
H6574;פַּרְשְׁדֹן;parshᵉdôn;"the crotch (or anus)";
H6575;פָּרָשָׁה;pârâshâh;"exposition";
H6576;פַּרְשֵׁז;parshêz;"to expand";
H6577;פַּרְשַׁנְדָּתָא;Parshandâthâʼ;"Parshandatha, a son of Haman";
H6578;פְּרָת;Pᵉrâth;"Perath (i.e. Euphrates), a river of the East";
H6579;פַּרְתַּם;partam;"a grandee";
H6580;פַּשׁ;pash;"stupidity (as a result of grossness or of degeneracy)";
H6581;פָּשָׂה;pâsâh;"to spread";
H6582;פָּשַׁח;pâshach;"to tear in pieces";
H6583;פַּשְׁחוּר;Pashchûwr;"Pashchur, the name of four Israelites";
H6584;פָּשַׁט;pâshaṭ;"to spread out (i.e. deploy in hostile array), by analogy, to strip (i.e. unclothe, plunder, flay, etc.)";
H6585;פָּשַׂע;pâsaʻ;"to stride (from spreading the legs), i.e. rush upon";
H6586;פָּשַׁע;pâshaʻ;"to break away (from just authority), i.e. trespass, apostatize, quarrel";
H6587;פֶּשַׂע;pesaʻ;"a stride";
H6588;פֶּשַׁע;peshaʻ;"a revolt (national, moral or religious)";
H6589;פָּשַׂק;pâsaq;"to dispart (the feet or lips), i.e. become licentious";
H6590;פְּשַׁר;pᵉshar;"to interpret";
H6591;פְּשַׁר;pᵉshar;"an interpretation";
H6592;פֵּשֶׁר;pêsher;"{an interpretation}";
H6593;פִּשְׁתֶּה;pishteh;"linen (i.e. the thread, as carded)";
H6594;פִּשְׁתָּה;pishtâh;"flax, by implication, a wick";
H6595;פַּת;path;"a bit";
H6596;פֹּת;pôth;"a hole, i.e. hinge or the female pudenda";
H6597;פִּתְאוֹם;pithʼôwm;"instantly";
H6598;פַּתְבַּג;pathbag;"a dainty";
H6599;פִּתְגָּם;pithgâm;"a (judicial) sentence";
H6600;פִּתְגָּם;pithgâm;"a word, answer, letter or decree";
H6601;פָּתָה;pâthâh;"to open, i.e. be (causatively, make) roomy, usually figuratively (in a mental or moral sense) to be (causatively, make) simple or (in a sinister way) delude";
H6602;פְּתוּאֵל;Pᵉthûwʼêl;"Pethuel, an Israelite";
H6603;פִּתּוּחַ;pittûwach;"sculpture (in low or high relief or even intaglio)";
H6604;פְּתוֹר;Pᵉthôwr;"Pethor, a place in Mesopotamia";
H6605;פָּתַח;pâthach;"to open wide (literally or figuratively), specifically, to loosen, begin, plough, carve";
H6606;פְּתַח;pᵉthach;"to open";
H6607;פֶּתַח;pethach;"an opening (literally), i.e. door (gate) or entrance way";
H6608;פֵּתַח;pêthach;"opening (figuratively) i.e. disclosure";
H6609;פְּתִחָה;pᵉthichâh;"something opened, i.e. a drawn sword";
H6610;פִּתְחוֹן;pithchôwn;"opening (the act)";
H6611;פְּתַחְיָה;Pᵉthachyâh;"Pethachjah, the name of four Israelites";
H6612;פְּתִי;pᵉthîy;"silly (i.e. seducible)";
H6613;פְּתַי;pᵉthay;"open, i.e. (as noun) width";
H6614;פְּתִיגִיל;pᵉthîygîyl;"probably a figured mantle forholidays";
H6615;פְּתַיּוּת;pᵉthayûwth;"silliness (i.e. seducibility)";
H6616;פָּתִיל;pâthîyl;"twine";
H6617;פָּתַל;pâthal;"to twine, i.e. (literally) to struggle or (figuratively) be (morally) tortuous";
H6618;פְּתַלְתֹּל;pᵉthaltôl;"tortuous (i.e. crafty)";
H6619;פִּתֹם;Pithôm;"Pithom, a place in Egypt";
H6620;פֶּתֶן;pethen;"an asp (from its contortions)";
H6621;פֶּתַע;pethaʻ;"a wink, i.e. moment(used only (with or without preposition) adverbially, quickly or unexpectedly";
H6622;פָּתַר;pâthar;"to open up, i.e. (figuratively) interpret (a dream)";
H6623;פִּתְרוֹן;pithrôwn;"interpretation (of a dream)";
H6624;פַּתְרוֹס;Pathrôwç;"Pathros, a part of Egypt";
H6625;פַּתְרֻסִי;Pathruçîy;"a Pathrusite, or inhabitant of Pathros";
H6626;פָּתַת;pâthath;"to open, i.e. break";
H6627;צָאָה;tsâʼâh;"issue, i.e. (human) excrement";
H6628;צֶאֶל;tseʼel;"the lotus tree";
H6629;צֹאן;tsôʼn;"a collective name for a flock (of sheep or goats), also figuratively (of men)";
H6630;צַאֲנָן;Tsaʼănân;"Zaanan, a place in Palestine";
H6631;צֶאֱצָא;tseʼĕtsâʼ;"issue, i.e. produce, children";
H6632;צָב;tsâb;"a palanquin or canopy (as a fixture), also a species of lizard (probably as clinging fast)";
H6633;צָבָא;tsâbâʼ;"to mass (an army or servants)";
H6634;צְבָא;tsᵉbâʼ;"to please";
H6635;צָבָא;tsâbâʼ;"a mass of persons (or figuratively, things), especially reg. organized forwar (an army), by implication, a campaign, literally or figuratively (specifically, hardship, worship)";
H6636;צְבֹאִים;Tsᵉbôʼîym;"Tseboim or Tsebijim, a place in Palestine";
H6637;צֹבֵבָה;Tsôbêbâh;"Tsobebah, an Israelitess";
H6638;צָבָה;tsâbâh;"to amass, i.e. grow turgid, specifically, to array an army against";
H6639;צָבֶה;tsâbeh;"turgid";
H6640;צְבוּ;tsᵉbûw;"properly, will, concretely, an affair (as a matter of determination)";
H6641;צָבוּעַ;tsâbûwaʻ;"dyed (in stripes), i.e. the hyena";
H6642;צָבַט;tsâbaṭ;"to grasp, i.e. hand out";
H6643;צְבִי;tsᵉbîy;"splendor (as conspicuous), also a gazelle (as beautiful)";
H6644;צִבְיָא;Tsibyâʼ;"Tsibja, an Israelite";
H6645;צִבְיָּה;Tsibyâh;"Tsibjah, an Israelite";
H6646;צְבִיָּה;tsᵉbîyâh;"a female gazelle";
H6647;צְבַע;tsᵉbaʻ;"to dip";
H6648;צֶבַע;tsebaʻ;"a dye";
H6649;צִבְעוֹן;Tsibʻôwn;"Tsibon, an Idumaean";
H6650;צְבֹעִים;Tsᵉbôʻîym;"Tseboim, a place in Palestine";
H6651;צָבַר;tsâbar;"to aggregate";
H6652;צִבֻּר;tsibbur;"a pile";
H6653;צֶבֶת;tsebeth;"a lock of stalks";
H6654;צַד;tsad;"a side, figuratively, an adversary";
H6655;צַד;tsad;"used adverbially (with preposition) at or upon the side of";
H6656;צְדָא;tsᵉdâʼ;"a (sinister) design";
H6657;צְדָד;Tsᵉdâd;"Tsedad, a place near Palestine";
H6658;צָדָה;tsâdâh;"to chase, by implication, to desolate";
H6659;צָדוֹק;Tsâdôwq;"Tsadok, the name of eight or nine Israelites";
H6660;צְדִיָּה;tsᵉdîyâh;"design";
H6661;צִדִּים;Tsiddîym;"Tsiddim (with the article), a place in Palestine";
H6662;צַדִּיק;tsaddîyq;"just";
H6663;צָדַק;tsâdaq;"to be (causatively, make) right (in a moral or forensic sense)";
H6664;צֶדֶק;tsedeq;"the right (natural, moral or legal), also (abstractly) equity or (figuratively) prosperity";
H6665;צִדְקָה;tsidqâh;"beneficence";
H6666;צְדָקָה;tsᵉdâqâh;"rightness (abstractly), subjectively (rectitude), objectively (justice), morally (virtue) or figuratively (prosperity)";
H6667;צִדְקִיָּה;Tsidqîyâh;"Tsidkijah, the name of six Israelites";
H6668;צָהַב;tsâhab;"to glitter, i.e. be golden in color";
H6669;צָהֹב;tsâhôb;"golden in color";
H6670;צָהַל;tsâhal;"to gleam, i.e. (figuratively) be cheerful, by transference to sound clear (of various animal or human expressions)";
H6671;צָהַר;tsâhar;"to press out oil";
H6672;צֹהַר;tsôhar;"a light (i.e. window), dual double light, i.e. noon";
H6673;צַו;tsav;"an injunction";
H6674;צוֹא;tsôwʼ;"soiled (as if excrementitious)";
H6675;צוֹאָה;tsôwʼâh;"excrement, generally, dirt, figuratively, pollution";
H6676;צַוַּאר;tsavvaʼr;"{the back of the neck (as that on which burdens are bound)}";
H6677;צַוָּאר;tsavvâʼr;"the back of the neck (as that on which burdens are bound)";
H6678;צוֹבָא;Tsôwbâʼ;"Zoba or Zobah, a region of Syria";
H6679;צוּד;tsûwd;"to lie alongside (i.e. in wait), by implication, to catch an animal (figuratively, men), to victual (for a journey)";
H6680;צָוָה;tsâvâh;"(intensively) to constitute, enjoin";
H6681;צָוַח;tsâvach;"to screech (exultingly)";
H6682;צְוָחָה;tsᵉvâchâh;"a screech (of anguish)";
H6683;צוּלָה;tsûwlâh;"an abyss (of the sea)";
H6684;צוּם;tsûwm;"to cover over (the mouth), i.e. to fast";
H6685;צוֹם;tsôwm;"a fast";
H6686;צוּעָר;Tsûwʻâr;"Tsuar, an Israelite";
H6687;צוּף;tsûwph;"to overflow";
H6688;צוּף;tsûwph;"comb of honey (from dripping)";
H6689;צוּף;Tsûwph;"Tsuph or Tsophai or Tsiph, the name of an Israelite and of a place in Palestine";
H6690;צוֹפַח;Tsôwphach;"Tsophach, an Israelite";
H6691;צוֹפַר;Tsôwphar;"Tsophar, a friend of Job";
H6692;צוּץ;tsûwts;"to twinkle, i.e. glance, by analogy, to blossom (figuratively, flourish)";
H6693;צוּק;tsûwq;"to compress, i.e. (figuratively) oppress, distress";
H6694;צוּק;tsûwq;"to pour out, i.e. (figuratively) smelt, utter";
H6695;צוֹק;tsôwq;"a strait, i.e. (figuratively) distress";
H6696;צוּר;tsûwr;"to cramp, i.e. confine (in many applications, literally and figuratively, formative or hostile)";
H6697;צוּר;tsûwr;"properly, a cliff (or sharp rock, as compressed), generally, a rock or boulder, figuratively, a refuge, also an edge (as precipitous)";
H6698;צוּר;Tsûwr;"Tsur, the name of a Midianite and of an Israelite";
H6699;צוּרָה;tsûwrâh;"a rock (Job 28:10), also a form (as if pressed out)";
H6700;צוּרִיאֵל;Tsûwrîyʼêl;"Tsuriel, an Israelite";
H6701;צוּרִישַׁדַּי;Tsûwrîyshadday;"Tsurishaddai, an Israelite";
H6702;צוּת;tsûwth;"to blaze";
H6703;צַח;tsach;"dazzling, i.e. sunny, bright, (figuratively) evident";
H6704;צִחֶה;tsicheh;"parched";
H6705;צָחַח;tsâchach;"to glare, i.e. be dazzling white";
H6706;צְחִיחַ;tsᵉchîyach;"glaring, i.e. exposed to the bright sun";
H6707;צְחִיחָה;tsᵉchîychâh;"a parched region, i.e. the desert";
H6708;צְחִיחִי;tsᵉchîychîy;"bare spot, i.e. in the glaring sun";
H6709;צַחֲנָה;tsachănâh;"stench";
H6710;צַחְצָחָה;tsachtsâchâh;"a dry place, i.e. desert";
H6711;צָחַק;tsâchaq;"to laugh outright (in merriment or scorn), by implication, to sport";
H6712;צְחֹק;tsᵉchôq;"laughter (in pleasure or derision)";
H6713;צַחַר;tsachar;"sheen, i.e. whiteness";
H6714;צֹחַר;Tsôchar;"Tsochar, the name of a Hittite and of an Israelite";
H6715;צָחֹר;tsâchôr;"white";
H6716;צִי;tsîy;"a ship (as a fixture)";
H6717;צִיבָא;Tsîybâʼ;"Tsiba, an Israelite";
H6718;צַיִד;tsayid;"the chase, also game (thus taken), (generally) lunch (especially for a journey)";
H6719;צַיָּד;tsayâd;"a huntsman";
H6720;צֵידָה;tsêydâh;"food";
H6721;צִידוֹן;Tsîydôwn;"Tsidon, the name of a son of Canaan, and of a place in Palestine";
H6722;צִידֹנִי;Tsîydônîy;"a Tsidonian or inhabitant of Tsidon";
H6723;צִיָּה;tsîyâh;"aridity, concretely, a desert";
H6724;צִיוֹן;tsîyôwn;"a desert";
H6725;צִיּוּן;tsîyûwn;"a monumental or guiding pillar";
H6726;צִיּוֹן;Tsîyôwn;"Tsijon (as a permanent capital), a mountain of Jerusalem";
H6727;צִיחָא;Tsîychâʼ;"Tsicha, the name of two Nethinim";
H6728;צִיִּי;tsîyîy;"a desert-dweller, i.e. nomad or wild beast";
H6729;צִינֹק;tsîynôq;"the pillory";
H6730;צִיעֹר;Tsîyʻôr;"Tsior, a place in Palestine";
H6731;צִיץ;tsîyts;"properly, glistening, i.e. a burnished plate, also a flower (as bright-colored), a wing (as gleaming in the air)";
H6732;צִיץ;Tsîyts;"Tsits, a place in Palestine";
H6733;צִיצָה;tsîytsâh;"a flower";
H6734;צִיצִת;tsîytsith;"a floral or wing-like projection, i.e. a forelock of hair, a tassel";
H6735;צִיר;tsîyr;"a hinge (as pressed in turning), also a throe (as a phys. or mental pressure), also a herald or erranddoer (as constrained by the principal)";
H6736;צִיר;tsîyr;"a form (of beauty, as if pressed out, i.e. carved), hence, an (idolatrous) image";
H6737;צָיַר;tsâyar;"to make an errand, i.e. betake oneself";
H6738;צֵל;tsêl;"shade, whether literal or figurative";
H6739;צְלָא;tsᵉlâʼ;"pray";
H6740;צָלָה;tsâlâh;"to roast";
H6741;צִלָּה;Tsillâh;"Tsillah, an antediluvian woman";
H6742;צְלוּל;tsᵉlûwl;"a (round or flattened) cake";
H6743;צָלַח;tsâlach;"to push forward, in various senses (literal or figurative, transitive or intransitive)";
H6744;צְלַח;tsᵉlach;"to advance (transitive or intransitive)";
H6745;צֵלָחָה;tsêlâchâh;"something protracted or flattened out, i.e. a platter";
H6746;צְלֹחִית;tsᵉlôchîyth;"something prolonged or tall, i.e. a vial or salt-cellar";
H6747;צַלַּחַת;tsallachath;"something advanced or deep, i.e. a bowl, figuratively, the bosom";
H6748;צָלִי;tsâlîy;"roasted";
H6749;צָלַל;tsâlal;"properly, to tumble down, i.e. settle by awaving motion";
H6750;צָלַל;tsâlal;"to tinkle, i.e. rattle together (as the ears in reddening with shame, or the teeth in chattering with fear)";
H6751;צָלַל;tsâlal;"to shade, as twilight or an opaque object";
H6752;צֵלֶל;tsêlel;"shade";
H6753;צְלֶלְפּוֹנִי;Tsᵉlelpôwnîy;"Tselelponi, an Israelitess";
H6754;צֶלֶם;tselem;"a phantom, i.e. (figuratively) illusion, resemblance, hence, a representative figure, especially an idol";
H6755;צֶלֶם;tselem;"an idolatrous figure";
H6756;צַלְמוֹן;Tsalmôwn;"Tsalmon, the name of a place in Palestine and of an Israelite";
H6757;צַלְמָוֶת;tsalmâveth;"shade of death, i.e. the grave (figuratively, calamity)";
H6758;צַלְמֹנָה;Tsalmônâh;"Tsalmonah, a place in the Desert";
H6759;צַלְמֻנָּע;Tsalmunnâʻ;"Tsalmunna, a Midianite";
H6760;צָלַע;tsâlaʻ;"to limp (as if one-sided)";
H6761;צֶלַע;tselaʻ;"a limping or full (figuratively)";
H6762;צֶלַע;Tselaʻ;"Tsela, a place in Palestine";
H6763;צֵלָע;tsêlâʻ;"a rib (as curved), literally (of the body) or figuratively (of a door, i.e. leaf), hence, a side, literally (of a person) or figuratively (of an object or the sky, i.e. quarter), architecturally, a (especially floor or ceiling) timber or plank (single or collective, i.e. a flooring)";
