StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G310;ἀναβοάω;anaboáō; to halloo;kiáltani, felkiáltani, hangosan szólítani (pl. vadászatkor vagy figyelmeztetésképpen)
G311;ἀναβολή;anabolḗ; a putting off;elhalasztás, késleltetés, felfüggesztés
G312;ἀναγγέλλω;anangéllō; to announce (in detail);bejelenteni (részletesen), hirdetni, közölni, elmondani (valamit, ami fontos vagy új információt tartalmaz)
G313;ἀναγεννάω;anagennáō; to beget or (by extension) bear (again);újra nemzeni, szülni (újra), megtermékenyíteni (újra), újjászületni (lelki értelemben)
G314;ἀναγινώσκω;anaginṓskō; to know again, i.e. (by extension) to read;ismét megismerni, azaz (kiterjesztésként) olvasni.
G315;ἀναγκάζω;anankázō; to necessitate;kényszeríteni, rávenni, szükségessé tenni, elrendelni (valaminek a bekövetkezéséhez)
G316;ἀναγκαῖος;anankaîos; necessary, by implication, close (of kin);"szükséges, elkerülhetetlen; közeli (rokonként), elengedhetetlen."
G317;ἀναγκαστῶς;anankastōs; compulsorily;kényszerűen, erőszakkal, kényszer alatt
G318;ἀνάγκη;anánkē; constraint (literally or figuratively), by implication, distress;kényszer (szó szerint vagy átvitt értelemben), következményképpen, nyomorúság, szorongás.
G319;ἀναγνωρίζομαι;anagnōrízomai; to make (oneself) known;ismertté válni, nyilvánvalóvá tenni magunkat, felismerni, bemutatni magunkat
G320;ἀνάγνωσις;anágnōsis; (the act of) reading;olvasás (az olvasás cselekménye), felolvasás, írásból való ismeretszerzés.
G321;ἀνάγω;anágō; to lead up, by extension to bring out, specially, to sail away;felvezetni, kiterjesztésként előhozni, különösen vitorlázni, elhajózni
G322;ἀναδείκνυμι;anadeíknymi; to exhibit, i.e. (by implication) to indicate, appoint;bemutatni, nyilvánvalóvá tenni, kijelölni, megmutatni, felmutatni (valakit vagy valamit), kinevezni (valakit egy feladatra)
G323;ἀνάδειξις;anádeixis; (the act of) exhibition;(a) nyilvános bemutatás, (b) láthatóvá tétel, (c) felfedés, (d) megmutatkozás.
G324;ἀναδέχομαι;anadéchomai; to entertain (as a guest);fogadni (vendégként), szívesen fogadni, befogadni, elviselni (valakit)
G325;ἀναδίδωμι;anadídōmi; to hand over;átadni, odaadni, bízni valamire valakinek, átengedni (valamit valakinek)
G326;ἀναζάω;anazáō; to recover life (literally or figuratively);újraéledni (szó szerint vagy átvitt értelemben), visszanyerni az életet, megmenteni a halálból, feléleszteni.
G327;ἀναζητέω;anazētéō; to search out;kutatni, felkutatni, gondosan keresni, utánajárni
G328;ἀναζώννυμι;anazṓnnymi; to gird afresh;megszorosítani, újraövezni, megerősíteni (szellemileg vagy erkölcsileg)
G329;ἀναζωπυρέω;anazōpyréō; to re-enkindle;újra fellángoltatni, újra éleszteni, lángra gyújtani (például a lelket, a vágyat)
G330;ἀναθάλλω;anathállō; to revive;újraéledni, feléledni, visszanyerni az életet, megújítani (szellemileg vagy erkölcsileg)
G331;ἀνάθεμα;anáthema; a (religious) ban or (concretely) excommunicated (thing or person);átok, vallási kiátkozás vagy (konkrétan) kiközösített dolog vagy személy.
G332;ἀναθεματίζω;anathematízō; to declare or vow under penalty of execration;átok alá helyezni, kiközösíteni, vagy szentelési fogadalommal megerősíteni, melynek megszegése átok von maga után.
G333;ἀναθεωρέω;anatheōréō; to look again (i.e. attentively) at (literally or figuratively);megvizsgálni, alaposan áttekinteni (szó szerint vagy átvitt értelemben), újra szemlélni, gondosan megfontolni
G334;ἀνάθημα;anáthēma; a votive offering;szent áldozat, felajánlás, Istennek szentelt dolog, elkülönített áldozat.
G335;ἀναίδεια;anaídeia; impudence, i.e. (by implication) importunity;impertinencia, gőgösség, pimaszság, követelőző viselkedés
G336;ἀναίρεσις;anaíresis; (the act of) killing;megölés (az aktus, cselekmény)
G337;ἀναιρέω;anairéō; to take up, i.e. adopt, by implication, to take away (violently), i.e. abolish, murder;"felvenni, elfogadni; (átvitt értelemben) elvenni, eltávolítani (erőszakosan), megszüntetni, megsemmisíteni, meggyilkolni."
G338;ἀναίτιος;anaítios; innocent;ártatlan, vétlen, felelősségtelen (bűntelenségben, vádak alól)
G339;ἀνακαθίζω;anakathízō; properly, to set up, i.e. (reflexively) to sit up;megállapítani, felállítani, (vissza-)ülni, felkelni (szó szerint vagy átvitt értelemben)
G340;ἀνακαινίζω;anakainízō; to restore;újraállítani, megújítani, helyreállítani, felújítani (például egy épületet vagy kapcsolatot), megváltoztatni, megreformálni (szellemileg, erkölcsileg)
G341;ἀνακαινόω;anakainóō; to renovate;újítani, megújítani, felújítani, helyreállítani (például egy épületet vagy egy kapcsolatot), megváltoztatni, megreformálni (szellemileg, erkölcsileg)
G342;ἀνακαίνωσις;anakaínōsis; renovation;megújítás, felújítás, újjáépítés, a régi helyreállításra törekvő változtatás, átalakítás.
G343;ἀνακαλύπτω;anakalýptō; to unveil;feltárni, nyilvánvalóvá tenni, kinyilvánítani, leleplezni, megmutatni, felfedni.
G344;ἀνακάμπτω;anakámptō; to turn back;visszatérni, megfordulni, helyreállítani, újjáéledni
G345;ἀνακεῖμαι;anakeîmai; to recline (as a corpse or at a meal);ledér állapotban feküdni (mint halott vagy étkezés közben), hanyatestté válni, feküdni, pihenni
G346;ἀνακεφαλαίομαι;anakephalaíomai; to sum up;összefoglalni, rövidíteni, lényegre törni, visszavezetni (egy egységbe)
G347;ἀνακλίνω;anaklínō; to lean back;hátradőlni, megnyugodni, pihenni (testi és lelki értelemben is)
G348;ἀνακόπτω;anakóptō; to beat back, i.e. check;visszaverni, megfékezni, gátolni
G349;ἀνακράζω;anakrázō; to scream up (aloud);felkiáltani, hangosan kiabálni, felbögni (felháborodásban vagy fájdalomban)
G350;ἀνακρίνω;anakrínō; properly, to scrutinize, i.e. (by implication) investigate, interrogate, determine;alaposan megvizsgálni, feltárni, kikérdezni, megítélni, eldönteni.
G351;ἀνάκρισις;anákrisis; a (judicial) investigation;(törvényes) vizsgálat, kihallgatás, feltárás.
G352;ἀνακύπτω;anakýptō; to unbend, i.e. rise, figuratively, be elated;felfelé ívelni, felállni, szó szerint vagy átvitt értelemben felvidulni, lelkesedni
G353;ἀναλαμβάνω;analambánō; to take up;felvenni, magához venni, fölfogadni, átvenni (valamit), felemelni, fölkelni (pl. halottak feltámadása értelmében)
G354;ἀνάληψις;análēpsis; ascension;mennybemenetel, felmagasztosítás, fölvitele (az Úr Jézusnak)
G355;ἀναλίσκω;analískō; properly, to use up, i.e. destroy;elfogyasztani, elpusztítani, tönkretenni, kioltani
G356;ἀναλογία;analogía; proportion;arány, mérték, megfelelő viszony, igazságosság, a helyes viszonyítás elve, a helyes mérce.
G357;ἀναλογίζομαι;analogízomai; to estimate, i.e. (figuratively) contemplate;becsülni, mérlegelni, elmélkedni, gondolkodni
G358;ἄναλος;ánalos; saltless, i.e. insipid;íz- és értékvesztett, közömbös, hatástalan.
G359;ἀνάλυσις;análysis; departure;eltávozás, felbomlás, szétválasztás, elemzés (a dolgok szétbontása, vizsgálata)
G360;ἀναλύω;analýō; to break up, i.e. depart (literally or figuratively);szétválasztani, feloldani, távozni (szó szerint vagy átvitt értelemben), felbomlasztani.
G361;ἀναμάρτητος;anamártētos; sinless;bűntelen, vétket nem követő, hibátlan (azaz Isten tökéletessége és az emberi természet korlátozottsága között fennálló különbségre utalva)
G362;ἀναμένω;anaménō; to await;várni, türelmesen elvárni, reménykedni, várni egy esemény bekövetkeztét, vagy valaki megérkezését.
G363;ἀναμιμνήσκω;anamimnḗskō; to remind, (reflexively) to recollect;emlékeztetni, (vissza)emlékezni, felidézni
G364;ἀνάμνησις;anámnēsis; recollection;emlékezés, felidézés, visszaemlékezés, az emlékezet újjáélesztése, a múlt eseményeinek tudatos megragadása.
G365;ἀνανεόω;ananeóō; to renovate, i.e. reform;megújítani, újjáalakítani, reformálni
G366;ἀνανήφω;ananḗphō; to become sober again, i.e. (figuratively) regain (one's) senses;megszűnni részegnek lenni, vagy (átvitt értelemben) visszanyerni az ítélőképességet, észlényt.
G367;Ἀνανίας;Ananías; Ananias, the name of three Israelites;Anániás, három izraelita neve.
G368;ἀναντίῤῥητος;anantírrhētos; indisputable;vitathatatlan, cáfolhatatlan, megkérdőjelezhetetlen, ellenkezhetetlen
G369;ἀναντιῤῥήτως;anantirrhḗtōs; promptly;azonnal, késlekedés nélkül, sürgősen
G370;ἀνάξιος;anáxios; unfit;alkalmatlan, méltatlan, nem érdemes, nem megfelelő (szellegi vagy erkölcsi értelemben)
G371;ἀναξίως;anaxíōs; irreverently;tiszteletlenül, méltatlanul, becstelenül, istenfélelem nélkül
G372;ἀνάπαυσις;anápausis; intermission, by implication, recreation;szünet, pihenés, felüdülés, megnyugvás.
G373;ἀναπαύω;anapaúō; (reflexively) to repose (literally or figuratively (be exempt), remain), by implication, to refresh;nyugodni, pihenni (önmagában), szünetelni (szó szerint vagy átvitt értelemben, felmentést kapni), megpihentetni, felüdíteni.
G374;ἀναπείθω;anapeíthō; to incite;biztatni, felbujtani, rávenni, meggyőzni (valakit valamihez)
G375;ἀναπέμπω;anapémpō; to send up or back;felfelé küldeni, visszaküldeni, felajánlani (Istennek)
G376;ἀνάπηρος;anápēros; crippled;nyomorult, fogyatékos, bénult, testi vagy lelki sérüléssel küzdő személy
G377;ἀναπίπτω;anapíptō; to fall back, i.e. lie down, lean back;visszaesni, azaz lefeküdni, hátra dőlni
G378;ἀναπληρόω;anaplēróō; to complete, by implication, to occupy, supply, figuratively, to accomplish (by coincidence ot obedience);"teljesíteni, betölteni, pótolni, kiegészíteni; átvitt értelemben: teljesíteni (egybeesés vagy engedelmesség által)"
G379;ἀναπολόγητος;anapológētos; indefensible;védhetetlen, mentségtelen, cáfolhatatlan (érvelés vagy magatartás esetén)
G380;ἀναπτύσσω;anaptýssō; to unroll (a scroll or volume);tekercset vagy könyvet kibontani, feltekerni, kinyitni
G381;ἀνάπτω;anáptō; to enkindle;fellángoltatni, meggyújtani, lángra lobbantani, felébreszteni (szellemben/lelkében)
G382;ἀναρίθμητος;anaríthmētos; unnumbered, i.e. without number;számolatlan, vagyis számmal nem meghatározott, megszámlálhatatlan.
G383;ἀνασείω;anaseíō; figuratively, to excite;felingerelni, felébreszteni, serkenteni, izgatni (lelki értelemben)
G384;ἀνασκευάζω;anaskeuázō; properly, to pack up (baggage), i.e. (by implication, and figuratively) to upset;összecsomagolni (csomagot), (átvitt értelemben) felborítani, megrontani, szétzúzni, lerombolni.
G385;ἀνασπάω;anaspáō; to take up or extricate;felvenni, kimenteni, kiszabadítani
G386;ἀνάστασις;anástasis; a standing up again, i.e. (literally) a resurrection from death (individual, genitive case or by implication, (its author)), or (figuratively) a (moral) recovery (of spiritual truth);feltámadás, szó szerint a halottak feltámasztása (egyéni, névelővel vagy következményként, feltámasztója által), vagy átvitt értelemben a (erkölcsi) helyreállás (a lelki igazságok terén)
G387;ἀναστατόω;anastatóō; properly, to drive out of home, i.e. (by implication) to disturb (literally or figuratively);megzavarni, elűzni (szó szerint vagy átvitt értelemben), felkelni (mint zavart okozni), felháborítani.
G388;ἀνασταυρόω;anastauróō; to recrucify (figuratively);újrakeresztezni (átvitt értelemben)
G389;ἀναστενάζω;anastenázō; to sigh deeply;sóhajtozni mélyen, szomorúságból vagy terhűségből fakadóan, felmenekülni (lelki értelemben)
G390;ἀναστρέφω;anastréphō; to overturn, also to return, by implication, to busy oneself, i.e. remain, live;megfordítani, felborítani, visszatérni, foglalkozni valamivel, tartózkodni, élni
G391;ἀναστροφή;anastrophḗ; behavior;viselkedés, magatartás, életmód, járásmód, szokás, a viselkedés módja, az életvitel.
G392;ἀνατάσσομαι;anatássomai; to arrange;rendezni, összeállítani, felállítani, helyreállítani, újraépíteni
G393;ἀνατέλλω;anatéllō; to (cause to) arise;felkelni, feljönni, felébredni, (valakinek) felkeléséhez segíteni, (nap, csillag) felkelése, (életben) előbukkanás, megnyilvánulás.
G394;ἀνατίθεμαι;anatíthemai; to set forth (for oneself), i.e propound;előadni, bemutatni (magának), kijelenteni, felvetni (egy gondolatot vagy kérdést)
G395;ἀνατολή;anatolḗ; a rising of light, i.e. dawn (figuratively), by implication, the east (also in plural);kelés, fény feltámadása, azaz hajnal (alakos értelemben), következményként a kelet (többes számban is)
G396;ἀνατρέπω;anatrépō; to overturn (figuratively);megfordítani (átvitt értelemben), felborítani, megdönteni, aláásni (szellemi értelemben)
G397;ἀνατρέφω;anatréphō; to rear (physically or mentally);nevelni (testileg vagy szellemileg), gondozni, táplálni (gyermekeket vagy másokat)
G398;ἀναφαίνω;anaphaínō; to show, i.e. (reflexively) appear, or (passively) to have pointed out;megmutatni, (visszafelé) megjelenni, vagy (szenvedőben) rámutatni, felmutatni.
G399;ἀναφέρω;anaphérō; to take up (literally or figuratively);felvenni (szó szerint vagy átvitt értelemben), felmutatni, bemutatni, emelni, felvinni, visszavinni, hivatkozni, beszámolni
G400;ἀναφωνέω;anaphōnéō; to exclaim;kiáltani, felkiáltani, hangosan mondani, nyilvánosan kijelenteni
G401;ἀνάχυσις;anáchysis; properly, effusion, i.e. (figuratively) license;"kiáramlás, megfelelő értelemben; átvitt értelemben engedély, szabadosság, feloldás."
G402;ἀναχωρέω;anachōréō; to retire;visszavonulni, eltávozni, magányba húzódni, elszigetelődni
G403;ἀνάψυξις;anápsyxis; properly, a recovery of breath, i.e. (figuratively) revival;megújhodás, szó szerint a lélegzet visszanyerése, átvitt értelemben újjáéledés, lelki feléledés.
G404;ἀναψύχω;anapsýchō; properly, to cool off, i.e. (figuratively) relieve;megnyugtatni, felüdíteni, enyhíteni (lelki értelemben)
G405;ἀνδραποδιστής;andrapodistḗs; an enslaver (as bringing men to his feet);rabszolgatartó (valakit a lábaihoz kötve, tehát leigázó, elnyomó)
